name,retinue,weapon,shield,armor,ranged,has_tiltyard,size,extra_tags,upkeep_per_retinue,playstyle,tiltyard_mastery,pursuits,military_pursuit_count,domain_count
"MaA/Morningstar/Tower/FullPlate [(EInd, RProw, NPie, NCun), Nimble, Temp]|M4",Man-at-Arms,Morningstar,Tower Shield,Full Plate,,False,25,"Immune Blocked,Nimble,Tempered",1400,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Forge|Furnace|Gilded Foundry|Joinery|Tannery,4,9
"MaA/Halberd/FullPlate [OuInPoI, (EInd, RProw, NPie, SCun), Nimble, Temp]|M4",Man-at-Arms,Halberd,,Full Plate,,False,25,"Nimble,Tempered,confers:Blocked,Immune Blocked,Outrider: once,confers:Strain",1600,,False,Animal Husbandry|Armory|Blacksmith|Coliseum|Conditioning Field|Furnace|Gilded Foundry|Outrider Intercept Post|Tannery,4,19
"MaA/Flail/Tower/Cloth [(EInd, RProw, NPie, NCun), Nimble]|M4",Man-at-Arms,Flail,Tower Shield,Cloth,,False,25,"Immune Blocked,Nimble",1800,,False,Blacksmith|Carpentry|Coliseum|Conditioning Field|Forge|Furnace|Joinery|Stable,4,9
"MaA/ShortSword/Targe/Chain [(RInd, RProw, NPie, NCun), Nimble]|M4",Man-at-Arms,Short Sword,Targe Shield,Chainmail,,False,25,"Immune Blocked,Nimble",1400,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Furnace|Joinery|Tannery,4,6
"MaA/Flail/Tower/Chain [(EInd, RProw, NPie, NCun), Nimble]|M4",Man-at-Arms,Flail,Tower Shield,Chainmail,,False,25,"Immune Blocked,Nimble",1400,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Forge|Furnace|Joinery|Tannery,4,9
"MaA/Pitchfork/FullPlate [(EInd, RProw, NPie, NCun), Nimble, Temp]|M4",Man-at-Arms,Pitchfork,,Full Plate,,False,25,"Immune Blocked,Nimble,Tempered",1100,,False,Animal Husbandry|Armory|Blacksmith|Butchery|Coliseum|Conditioning Field|Furnace|Gilded Foundry|Tannery,4,9
"MaA/ShortSword/Tower/Cloth [(EInd, EProw, NPie, NCun), Nimble, Parry +1, Riposte, Serr]|M4",Man-at-Arms,Short Sword,Tower Shield,Cloth,,False,25,"Parry +1,Nimble,Parry,Serrated,Riposte,Immune Blocked",1600,,False,Blacksmith|Carpentry|Coliseum|Conditioning Field|Forge|Furnace|Grand Tournament|Joinery|Master Workshop,4,12
"MaA/BattleAxe/Cloth [(RInd, RProw, NPie, NCun), Nimble, Recover 8]|M4",Man-at-Arms,Battle Axe,,Cloth,,False,25,"Immune Blocked,Nimble,Recover 8",2000,,False,Apothecary|Blacksmith|Coliseum|Conditioning Field|Furnace|Herb Garden,4,6
"MaA/FarmTools/Buckler/Leather [PrI, (RInd, EProw, SPie, NCun), Nimble, Shake+1]|M4",Man-at-Arms,Farm Tools,Buckler Shield,Leather,,False,25,"Nimble,Parry,Immune Blocked,Shake +1,Resolute",1600,,False,Animal Husbandry|Carpentry|Coliseum|Conditioning Field|Joinery|Preceptory|Tannery,4,19
"MaA/Flail/Tower/FullPlate [(EInd, RProw, NPie, NCun), Nimble, Temp]|M4",Man-at-Arms,Flail,Tower Shield,Full Plate,,False,25,"Immune Blocked,Nimble,Tempered",1400,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Forge|Furnace|Gilded Foundry|Joinery|Tannery,4,9
"MaA/Morningstar/Tower/Leather [(EInd, RProw, NPie, NCun), Nimble]|M4",Man-at-Arms,Morningstar,Tower Shield,Leather,,False,25,"Immune Blocked,Nimble",1600,,False,Animal Husbandry|Blacksmith|Carpentry|Coliseum|Conditioning Field|Forge|Furnace|Joinery|Tannery,4,9
"MaA/FarmTools/Targe/FullPlate [(EInd, EProw, NPie, NCun), Nimble, Parry +1, Riposte, Temp]|M4",Man-at-Arms,Farm Tools,Targe Shield,Full Plate,,False,25,"Parry +1,Nimble,Parry,Tempered,Riposte,Immune Blocked",1400,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Furnace|Gilded Foundry|Grand Tournament|Joinery|Tannery,4,12
"MaA/Flail/Kite/Cloth [(RInd, RProw, NPie, NCun), Nimble]|M4",Man-at-Arms,Flail,Kite Shield,Cloth,,False,25,"Immune Blocked,Nimble",1400,,False,Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Furnace|Joinery|Tannery,4,6
"MaA/Lance/Kite/Leather [(EInd, RProw, NPie, NCun), Nimble]|M4",Man-at-Arms,Lance,Kite Shield,Leather,,False,25,"Immune Blocked,Nimble",1400,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Forge|Furnace|Joinery|Tannery,4,9
"MaA/Halberd/Leather [(EInd, RProw, NPie, NCun), Nimble, Serr]|M4",Man-at-Arms,Halberd,,Leather,,False,25,"Immune Blocked,Nimble,Serrated",1600,,False,Animal Husbandry|Blacksmith|Coliseum|Conditioning Field|Furnace|Master Workshop|Tannery,4,9
"MaA/Spears/Tower/Cloth [(EInd, RProw, NPie, NCun), Nimble]|M4",Man-at-Arms,Spears,Tower Shield,Cloth,,False,25,"Immune Blocked,Nimble",1800,,False,Blacksmith|Carpentry|Coliseum|Conditioning Field|Forge|Furnace|Joinery|Stable,4,9
"MaA/Cavalry Spear/Kite/Chain [(RInd, RProw, NPie, NCun), Nimble]|M4",Man-at-Arms,Cavalry Spear,Kite Shield,Chainmail,,False,25,"Immune Blocked,Nimble",1400,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Furnace|Joinery|Tannery,4,6
"MaA/Cudgel/FullPlate [(EInd, RProw, NPie, NCun), Nimble, Temp]|M4",Man-at-Arms,Cudgel,,Full Plate,,False,25,"Immune Blocked,Nimble,Tempered",1600,,False,Animal Husbandry|Armory|Blacksmith|Coliseum|Conditioning Field|Furnace|Gilded Foundry|Stable|Tannery,4,9
"MaA/Pitchfork/Cloth [(NInd, RProw, EPie, NCun), Enduring, Nimble, Rec 6, Recover 7, Recover 8, Shake+1]|M4",Man-at-Arms,Pitchfork,,Cloth,,False,25,"Enduring,Nimble,Recover 6,Recover 8,Immune Blocked,Recover 7,Shake +1",1900,,False,Alchemy|Apothecary|Coliseum|Conditioning Field|Herb Garden|Hospitaller|Infirmary|Stable,4,9
"MaA/Cavalry Spear/Buckler/Leather [(RInd, RProw, NPie, NCun), Nimble]|M4",Man-at-Arms,Cavalry Spear,Buckler Shield,Leather,,False,25,"Immune Blocked,Nimble",1600,,False,Animal Husbandry|Blacksmith|Carpentry|Coliseum|Conditioning Field|Furnace|Joinery|Tannery,4,6
"MaA/Cudgel/Cloth [(NInd, RProw, EPie, NCun), Enduring, Nimble, Rec 6, Recover 7, Recover 8, Shake+1]|M4",Man-at-Arms,Cudgel,,Cloth,,False,25,"Enduring,Nimble,Recover 6,Recover 8,Immune Blocked,Recover 7,Shake +1",1900,,False,Alchemy|Apothecary|Coliseum|Conditioning Field|Herb Garden|Hospitaller|Infirmary|Stable,4,9
"MaA/Spears/Targe/Leather [(RInd, RProw, NPie, NCun), Nimble]|M4",Man-at-Arms,Spears,Targe Shield,Leather,,False,25,"Immune Blocked,Nimble",1600,,False,Animal Husbandry|Blacksmith|Carpentry|Coliseum|Conditioning Field|Furnace|Joinery|Tannery,4,6
"MaA/ShortSword/Targe/FullPlate [(EInd, RProw, NPie, NCun), Nimble, Temp]|M4",Man-at-Arms,Short Sword,Targe Shield,Full Plate,,False,25,"Immune Blocked,Nimble,Tempered",1400,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Furnace|Gilded Foundry|Joinery|Tannery,4,9
"MaA/Pike/Leather [RoPaM, (RInd, SProw, NPie, NCun), Nimble, Parry +1, Riposte]|M4",Man-at-Arms,Pike,,Leather,,False,25,"Parry +1,Nimble,Parry,Drilled,Riposte,Immune Blocked,Immune Strain",1800,,False,Animal Husbandry|Blacksmith|Coliseum|Conditioning Field|Furnace|Grand Tournament|Royal Pavilion|Tannery|Tiltyard,4,13
"MaA/Lance/Kite/FullPlate [(EInd, RProw, NPie, NCun), Nimble, Temp]|M4",Man-at-Arms,Lance,Kite Shield,Full Plate,,False,25,"Immune Blocked,Nimble,Tempered",1400,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Forge|Furnace|Gilded Foundry|Joinery|Tannery,4,9
"MaA/ShortSword/Tower/Cloth [(EInd, RProw, NPie, NCun), Nimble, Serr]|M4",Man-at-Arms,Short Sword,Tower Shield,Cloth,,False,25,"Immune Blocked,Nimble,Serrated",1600,,False,Blacksmith|Carpentry|Coliseum|Conditioning Field|Forge|Furnace|Joinery|Master Workshop,4,9
"MaA/ShortSword/Kite/FullPlate [(EInd, RProw, NPie, NCun), Nimble, Temp]|M4",Man-at-Arms,Short Sword,Kite Shield,Full Plate,,False,25,"Immune Blocked,Nimble,Tempered",1400,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Furnace|Gilded Foundry|Joinery|Tannery,4,9
"MaA/Daggers/Cloth [(NInd, RProw, NPie, NCun), Nimble, Recover 8]|M4",Man-at-Arms,Daggers,,Cloth,,False,25,"Immune Blocked,Nimble,Recover 8",2000,,False,Apothecary|Coliseum|Conditioning Field|Furnace|Herb Garden,4,3
"MaA/Cavalry Spear/Targe/Leather [(RInd, RProw, NPie, NCun), Nimble]|M4",Man-at-Arms,Cavalry Spear,Targe Shield,Leather,,False,25,"Immune Blocked,Nimble",1600,,False,Animal Husbandry|Blacksmith|Carpentry|Coliseum|Conditioning Field|Furnace|Joinery|Tannery,4,6
"MaA/2HBastard/Leather [(EInd, RProw, NPie, NCun), Nimble, Serr]|M4",Man-at-Arms,2HBastard,,Leather,,False,25,"Immune Blocked,Nimble,Serrated",1600,,False,Animal Husbandry|Blacksmith|Coliseum|Conditioning Field|Forge|Furnace|Master Workshop|Tannery,4,9
"MaA/Lance/Kite/Cloth [(EInd, RProw, NPie, NCun), Nimble]|M4",Man-at-Arms,Lance,Kite Shield,Cloth,,False,25,"Immune Blocked,Nimble",1400,,False,Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Forge|Furnace|Joinery|Tannery,4,9
"MaA/BattleAxe/Cloth [PrI, (RInd, EProw, SPie, NCun), Nimble, Shake+1]|M4",Man-at-Arms,Battle Axe,,Cloth,,False,25,"Nimble,Parry,Immune Blocked,Shake +1,Resolute",2000,,False,Blacksmith|Coliseum|Conditioning Field|Furnace|Preceptory|Stable,4,19
"MaA/FarmTools/Buckler/FullPlate [(EInd, RProw, NPie, NCun), Nimble, Temp]|M4",Man-at-Arms,Farm Tools,Buckler Shield,Full Plate,,False,25,"Immune Blocked,Nimble,Tempered",1400,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Furnace|Gilded Foundry|Joinery|Tannery,4,9
"MaA/FarmTools/Kite/Chain [(RInd, RProw, NPie, NCun), Nimble]|M4",Man-at-Arms,Farm Tools,Kite Shield,Chainmail,,False,25,"Immune Blocked,Nimble",1400,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Furnace|Joinery|Tannery,4,6
"MaA/Flail/Tower/Leather [(EInd, RProw, NPie, NCun), Nimble]|M4",Man-at-Arms,Flail,Tower Shield,Leather,,False,25,"Immune Blocked,Nimble",1600,,False,Animal Husbandry|Blacksmith|Carpentry|Coliseum|Conditioning Field|Forge|Furnace|Joinery|Tannery,4,9
"MaA/Spears/Targe/Cloth [(EInd, RProw, NPie, NCun), Nimble, Serr]|M4",Man-at-Arms,Spears,Targe Shield,Cloth,,False,25,"Immune Blocked,Nimble,Serrated",1600,,False,Blacksmith|Carpentry|Coliseum|Conditioning Field|Furnace|Joinery|Master Workshop,4,9
"MaA/Cudgel/Chain [(EInd, RProw, NPie, NCun), Nimble, Serr]|M4",Man-at-Arms,Cudgel,,Chainmail,,False,25,"Immune Blocked,Nimble,Serrated",1400,,False,Animal Husbandry|Armory|Blacksmith|Coliseum|Conditioning Field|Furnace|Master Workshop|Tannery,4,9
"MaA/Lance/Buckler/FullPlate [(EInd, RProw, NPie, NCun), Nimble, Temp]|M4",Man-at-Arms,Lance,Buckler Shield,Full Plate,,False,25,"Immune Blocked,Nimble,Tempered",1400,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Forge|Furnace|Gilded Foundry|Joinery|Tannery,4,9
"MaA/Pitchfork+HuntBow/Cloth (TY) [(NInd, EProw, NPie, NCun), Florentine, ImmU, Nimble]|M4",Man-at-Arms,Pitchfork,,Cloth,Hunting Bow,True,25,"Nimble,Immune Unwieldy,Parry,Immune Blocked,Florentine",1800,,False,Carpentry|Coliseum|Conditioning Field|Fletchery|Tiltyard,4,6
"MaA/Halberd/Cloth [(RInd, EProw, NPie, NCun), Nimble, Parry +1, Recover 8, Riposte]|M4",Man-at-Arms,Halberd,,Cloth,,False,25,"Parry +1,Nimble,Parry,Recover 8,Riposte,Immune Blocked",2000,,False,Apothecary|Blacksmith|Coliseum|Conditioning Field|Furnace|Grand Tournament|Herb Garden,4,9
"MaA/Bastard/Tower/Chain [(EInd, RProw, NPie, NCun), Nimble]|M4",Man-at-Arms,Bastard Sword,Tower Shield,Chainmail,,False,25,"Immune Blocked,Nimble",1400,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Forge|Furnace|Joinery|Tannery,4,9
"MaA/Lance/Targe/FullPlate [(EInd, RProw, NPie, NCun), Nimble, Temp]|M4",Man-at-Arms,Lance,Targe Shield,Full Plate,,False,25,"Immune Blocked,Nimble,Tempered",1400,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Forge|Furnace|Gilded Foundry|Joinery|Tannery,4,9
"MaA/Spears/Tower/Leather [(EInd, RProw, NPie, NCun), Nimble]|M4",Man-at-Arms,Spears,Tower Shield,Leather,,False,25,"Immune Blocked,Nimble",1600,,False,Animal Husbandry|Blacksmith|Carpentry|Coliseum|Conditioning Field|Forge|Furnace|Joinery|Tannery,4,9
"MaA/Cudgel/Leather [(NInd, RProw, NPie, NCun), Nimble, Recover 8]|M4",Man-at-Arms,Cudgel,,Leather,,False,25,"Immune Blocked,Nimble,Recover 8",1800,,False,Animal Husbandry|Apothecary|Coliseum|Conditioning Field|Herb Garden|Tannery,4,3
"MaA/FarmTools/Tower/FullPlate [(EInd, RProw, NPie, NCun), Nimble, Temp]|M4",Man-at-Arms,Farm Tools,Tower Shield,Full Plate,,False,25,"Immune Blocked,Nimble,Tempered",1400,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Forge|Furnace|Gilded Foundry|Joinery|Tannery,4,9
"MaA/ShortSword/Tower/Chain [(EInd, RProw, NPie, NCun), Nimble]|M4",Man-at-Arms,Short Sword,Tower Shield,Chainmail,,False,25,"Immune Blocked,Nimble",1400,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Forge|Furnace|Joinery|Tannery,4,9
"MaA/Arming/Tower/Cloth [(EInd, RProw, NPie, NCun), Nimble]|M4",Man-at-Arms,Arming Sword,Tower Shield,Cloth,,False,25,"Immune Blocked,Nimble",1800,,False,Blacksmith|Carpentry|Coliseum|Conditioning Field|Forge|Furnace|Joinery|Stable,4,9
"MaA/FarmTools/Buckler/FullPlate [(EInd, EProw, NPie, NCun), Nimble, Parry +1, Riposte, Temp]|M4",Man-at-Arms,Farm Tools,Buckler Shield,Full Plate,,False,25,"Parry +1,Nimble,Parry,Tempered,Riposte,Immune Blocked",1400,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Furnace|Gilded Foundry|Grand Tournament|Joinery|Tannery,4,12
"MaA/Cavalry Spear/Buckler/Chain [(RInd, RProw, NPie, NCun), Nimble]|M4",Man-at-Arms,Cavalry Spear,Buckler Shield,Chainmail,,False,25,"Immune Blocked,Nimble",1400,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Furnace|Joinery|Tannery,4,6
"MaA/Flail/Kite/FullPlate [(EInd, RProw, NPie, NCun), Nimble, Temp]|M4",Man-at-Arms,Flail,Kite Shield,Full Plate,,False,25,"Immune Blocked,Nimble,Tempered",1400,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Furnace|Gilded Foundry|Joinery|Tannery,4,9
"MaA/ShortSword/Tower/FullPlate [(EInd, RProw, NPie, NCun), Nimble, Temp]|M4",Man-at-Arms,Short Sword,Tower Shield,Full Plate,,False,25,"Immune Blocked,Nimble,Tempered",1400,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Forge|Furnace|Gilded Foundry|Joinery|Tannery,4,9
"MaA/Bastard/Tower/FullPlate [(EInd, RProw, NPie, NCun), Nimble, Temp]|M4",Man-at-Arms,Bastard Sword,Tower Shield,Full Plate,,False,25,"Immune Blocked,Nimble,Tempered",1400,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Forge|Furnace|Gilded Foundry|Joinery|Tannery,4,9
"MaA/FarmTools/Tower/Cloth [(EInd, RProw, NPie, NCun), Nimble, Serr]|M4",Man-at-Arms,Farm Tools,Tower Shield,Cloth,,False,25,"Immune Blocked,Nimble,Serrated",1600,,False,Blacksmith|Carpentry|Coliseum|Conditioning Field|Forge|Furnace|Joinery|Master Workshop,4,9
"MaA/2HBastard/Chain [(EInd, RProw, NPie, NCun), Nimble]|M4",Man-at-Arms,2HBastard,,Chainmail,,False,25,"Immune Blocked,Nimble",1100,,False,Animal Husbandry|Armory|Blacksmith|Butchery|Coliseum|Conditioning Field|Forge|Furnace|Tannery,4,9
"MaA/FarmTools/Tower/Leather [(EInd, RProw, NPie, NCun), Nimble]|M4",Man-at-Arms,Farm Tools,Tower Shield,Leather,,False,25,"Immune Blocked,Nimble",1600,,False,Animal Husbandry|Blacksmith|Carpentry|Coliseum|Conditioning Field|Forge|Furnace|Joinery|Tannery,4,9
"MaA/WarHammer/Chain [(EInd, RProw, NPie, NCun), Nimble, Serr]|M4",Man-at-Arms,War Hammer,,Chainmail,,False,25,"Immune Blocked,Nimble,Serrated",1400,,False,Animal Husbandry|Armory|Blacksmith|Coliseum|Conditioning Field|Forge|Furnace|Master Workshop|Tannery,4,9
"MaA/Cavalry Spear/Buckler/Cloth [(RInd, RProw, NPie, NCun), Nimble]|M4",Man-at-Arms,Cavalry Spear,Buckler Shield,Cloth,,False,25,"Immune Blocked,Nimble",1800,,False,Blacksmith|Carpentry|Coliseum|Conditioning Field|Furnace|Joinery|Stable,4,6
"MaA/BattleAxe/Chain [(EInd, RProw, NPie, NCun), Nimble, Serr]|M4",Man-at-Arms,Battle Axe,,Chainmail,,False,25,"Immune Blocked,Nimble,Serrated",1400,,False,Animal Husbandry|Armory|Blacksmith|Coliseum|Conditioning Field|Furnace|Master Workshop|Tannery,4,9
"MaA/Cavalry Spear/Kite/Cloth [(RInd, RProw, NPie, NCun), Nimble]|M4",Man-at-Arms,Cavalry Spear,Kite Shield,Cloth,,False,25,"Immune Blocked,Nimble",1400,,False,Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Furnace|Joinery|Tannery,4,6
"MaA/HuntBow/Cloth [(NInd, EProw, NPie, NCun), Florentine, ImmU, Nimble]|M4",Man-at-Arms,Farm Tools,,Cloth,Hunting Bow,True,25,"Nimble,Immune Unwieldy,Parry,Immune Blocked,Florentine",1800,,False,Carpentry|Coliseum|Conditioning Field|Fletchery|Tiltyard,4,6
"MaA/FarmTools/Tower/Chain [(EInd, RProw, NPie, NCun), Nimble]|M4",Man-at-Arms,Farm Tools,Tower Shield,Chainmail,,False,25,"Immune Blocked,Nimble",1400,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Forge|Furnace|Joinery|Tannery,4,9
"MaA/Arming/Tower/Cloth [(EInd, RProw, NPie, NCun), Nimble, Serr]|M4",Man-at-Arms,Arming Sword,Tower Shield,Cloth,,False,25,"Immune Blocked,Nimble,Serrated",1600,,False,Blacksmith|Carpentry|Coliseum|Conditioning Field|Forge|Furnace|Joinery|Master Workshop,4,9
"MaA/Lance/Buckler/Cloth [(EInd, RProw, NPie, NCun), Nimble]|M4",Man-at-Arms,Lance,Buckler Shield,Cloth,,False,25,"Immune Blocked,Nimble",1800,,False,Blacksmith|Carpentry|Coliseum|Conditioning Field|Forge|Furnace|Joinery|Stable,4,9
"MaA/Halberd/Leather [(RInd, RProw, NPie, NCun), Nimble]|M4",Man-at-Arms,Halberd,,Leather,,False,25,"Immune Blocked,Nimble",1800,,False,Animal Husbandry|Blacksmith|Coliseum|Conditioning Field|Furnace|Stable|Tannery,4,6
"MaA/Morningstar/Tower/Chain [(EInd, RProw, NPie, NCun), Nimble]|M4",Man-at-Arms,Morningstar,Tower Shield,Chainmail,,False,25,"Immune Blocked,Nimble",1400,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Forge|Furnace|Joinery|Tannery,4,9
"MaA/Cudgel/Chain [(RInd, RProw, NPie, NCun), Nimble]|M4",Man-at-Arms,Cudgel,,Chainmail,,False,25,"Immune Blocked,Nimble",1600,,False,Animal Husbandry|Armory|Blacksmith|Coliseum|Conditioning Field|Furnace|Stable|Tannery,4,6
"MaA/Daggers/Chain [PrI, (RInd, EProw, SPie, NCun), Nimble, Shake+1]|M4",Man-at-Arms,Daggers,,Chainmail,,False,25,"Nimble,Parry,Immune Blocked,Shake +1,Resolute",1600,,False,Animal Husbandry|Armory|Blacksmith|Coliseum|Conditioning Field|Furnace|Preceptory|Tannery,4,19
"MaA/Pike/Cloth [MiMiStI, (EInd, SProw, NPie, NCun), Nimble, Serr]|M4",Man-at-Arms,Pike,,Cloth,,False,25,"Nimble,Parry,Seize: first,Serrated,Init +1,Immune Blocked,MaxInit3",1800,,False,Blacksmith|Coliseum|Conditioning Field|Furnace|Master Workshop|Ministry of Military Strategy,4,16
"MaA/Daggers/FullPlate [(EInd, RProw, NPie, NCun), Nimble, Temp]|M4",Man-at-Arms,Daggers,,Full Plate,,False,25,"Immune Blocked,Nimble,Tempered",1100,,False,Animal Husbandry|Armory|Blacksmith|Butchery|Coliseum|Conditioning Field|Furnace|Gilded Foundry|Tannery,4,9
"MaA/Halberd/Leather [RoPaM, (RInd, SProw, NPie, NCun), Nimble, Parry +1, Riposte]|M4",Man-at-Arms,Halberd,,Leather,,False,25,"Parry +1,Nimble,Parry,Drilled,Riposte,Immune Blocked,Immune Strain",1800,,False,Animal Husbandry|Blacksmith|Coliseum|Conditioning Field|Furnace|Grand Tournament|Royal Pavilion|Tannery|Tiltyard,4,13
"MaA/Daggers/Chain [RoPaM, (RInd, SProw, NPie, NCun), Nimble, Parry +1, Riposte]|M4",Man-at-Arms,Daggers,,Chainmail,,False,25,"Parry +1,Nimble,Parry,Drilled,Riposte,Immune Blocked,Immune Strain",1600,,False,Animal Husbandry|Armory|Blacksmith|Coliseum|Conditioning Field|Furnace|Grand Tournament|Royal Pavilion|Tannery|Tiltyard,4,13
"MaA/Morningstar/Tower/Cloth [MiMiStI, (EInd, SProw, NPie, NCun), Nimble]|M4",Man-at-Arms,Morningstar,Tower Shield,Cloth,,False,25,"Nimble,Parry,Seize: first,Init +1,Immune Blocked,MaxInit3",1800,,False,Blacksmith|Carpentry|Coliseum|Conditioning Field|Forge|Furnace|Joinery|Ministry of Military Strategy,4,16
"MaA/FarmTools/Chain [(EInd, RProw, NPie, NCun), Nimble, Serr]|M4",Man-at-Arms,Farm Tools,,Chainmail,,False,25,"Immune Blocked,Nimble,Serrated",1400,,False,Animal Husbandry|Armory|Blacksmith|Coliseum|Conditioning Field|Furnace|Master Workshop|Tannery,4,9
"MaA/Spears/Targe/Chain [(RInd, RProw, NPie, NCun), Nimble]|M4",Man-at-Arms,Spears,Targe Shield,Chainmail,,False,25,"Immune Blocked,Nimble",1400,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Furnace|Joinery|Tannery,4,6
"MaA/WarHammer/Leather [MiMiStI, (EInd, SProw, NPie, NCun), Nimble]|M4",Man-at-Arms,War Hammer,,Leather,,False,25,"Nimble,Parry,Seize: first,Init +1,Immune Blocked,MaxInit3",1800,,False,Animal Husbandry|Blacksmith|Coliseum|Conditioning Field|Forge|Furnace|Ministry of Military Strategy|Tannery,4,16
"MaA/ShortSword/Targe/FullPlate [(EInd, EProw, NPie, NCun), Nimble, Parry +1, Riposte, Temp]|M4",Man-at-Arms,Short Sword,Targe Shield,Full Plate,,False,25,"Parry +1,Nimble,Parry,Tempered,Riposte,Immune Blocked",1400,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Furnace|Gilded Foundry|Grand Tournament|Joinery|Tannery,4,12
"MaA/ShortSword/Tower/Leather [(EInd, RProw, NPie, NCun), Nimble]|M4",Man-at-Arms,Short Sword,Tower Shield,Leather,,False,25,"Immune Blocked,Nimble",1600,,False,Animal Husbandry|Blacksmith|Carpentry|Coliseum|Conditioning Field|Forge|Furnace|Joinery|Tannery,4,9
"MaA/WarHammer/Chain [(EInd, RProw, NPie, NCun), Nimble]|M4",Man-at-Arms,War Hammer,,Chainmail,,False,25,"Immune Blocked,Nimble",1100,,False,Animal Husbandry|Armory|Blacksmith|Butchery|Coliseum|Conditioning Field|Forge|Furnace|Tannery,4,9
"MaA/BattleAxe/FullPlate [(EInd, RProw, NPie, NCun), Nimble, Temp]|M4",Man-at-Arms,Battle Axe,,Full Plate,,False,25,"Immune Blocked,Nimble,Tempered",1100,,False,Animal Husbandry|Armory|Blacksmith|Butchery|Coliseum|Conditioning Field|Furnace|Gilded Foundry|Tannery,4,9
"MaA/Pike/Cloth [(RInd, RProw, NPie, NCun), Nimble, Recover 8]|M4",Man-at-Arms,Pike,,Cloth,,False,25,"Immune Blocked,Nimble,Recover 8",2000,,False,Apothecary|Blacksmith|Coliseum|Conditioning Field|Furnace|Herb Garden,4,6
"MaA/BattleAxe/Leather [(RInd, EProw, NPie, NCun), Nimble, Parry +1, Riposte]|M4",Man-at-Arms,Battle Axe,,Leather,,False,25,"Parry +1,Nimble,Parry,Riposte,Immune Blocked",1300,,False,Animal Husbandry|Blacksmith|Butchery|Coliseum|Conditioning Field|Furnace|Grand Tournament|Tannery,4,9
"MaA/Lance/Buckler/Chain [(EInd, RProw, NPie, NCun), Nimble]|M4",Man-at-Arms,Lance,Buckler Shield,Chainmail,,False,25,"Immune Blocked,Nimble",1400,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Forge|Furnace|Joinery|Tannery,4,9
"MaA/Spears/Kite/FullPlate [(EInd, RProw, NPie, NCun), Nimble, Temp]|M4",Man-at-Arms,Spears,Kite Shield,Full Plate,,False,25,"Immune Blocked,Nimble,Tempered",1400,,False,Animal Husbandry|Armory|Blacksmith|Carpentry|Coliseum|Conditioning Field|Furnace|Gilded Foundry|Joinery|Tannery,4,9
"MaA/Halberd/Cloth [(RInd, RProw, NPie, NCun), Nimble, Recover 8]|M4",Man-at-Arms,Halberd,,Cloth,,False,25,"Immune Blocked,Nimble,Recover 8",2000,,False,Apothecary|Blacksmith|Coliseum|Conditioning Field|Furnace|Herb Garden,4,6
